Line,Timestamp,Passengers,Gone_up,Went_down
11,1542891765,11,0,1
11,1542891884,13,3,1
11,1542892002,13,2,2
11,1542892186,10,0,3
11,1542892233,9,0,1
11,1542892241,10,2,1
11,1542892294,9,0,1
11,1542892588,9,0,0
11,1542892601,9,0,0
11,1542892629,10,2,1
11,1542892680,10,0,0
11,1542892701,7,0,3
11,1542892752,5,0,2
11,1542892838,5,0,0
11,1542892864,5,0,0
11,1542892877,5,0,0
11,1542892962,4,0,1
11,1542893111,2,0,2
11,1542893170,2,0,0
11,1542893300,2,0,0
11,1542893431,2,0,0
11,1542893561,1,0,1
11,1542893692,0,0,1
11,1542893823,1,1,0
11,1542893850,7,6,0
11,1542893976,8,1,0
11,1542894155,13,5,0
11,1542894197,17,4,0
11,1542894247,16,2,3
11,1542894346,16,0,0
11,1542894352,17,1,0
11,1542894395,18,1,0
11,1542894444,20,2,0
11,1542894490,20,0,0
11,1542894584,20,0,0
11,1542894655,20,0,0
11,1542894676,21,1,0
11,1542894725,19,0,2
11,1542894793,21,2,0
11,1542895003,24,8,5
11,1542895090,29,6,1
11,1542895230,26,6,9
11,1542895349,26,0,0
11,1542895414,24,1,3
11,1542895460,26,2,0
11,1542895595,18,3,11
11,1542895729,18,0,0
11,1542895752,19,2,1
11,1542895797,21,2,0
11,1542895992,21,0,0
11,1542896046,36,15,0
11,1542896126,36,0,0
11,1542896184,30,0,6
11,1542896237,31,1,0
11,1542896290,23,0,8
11,1542896333,21,0,2
11,1542896401,20,0,1
11,1542896500,20,0,0
11,1542896526,13,0,7
11,1542896594,6,0,7
11,1542896663,6,0,0
11,1542896691,6,0,0
11,1542896806,6,0,0
11,1542896835,4,0,2
11,1542896890,3,0,1
11,1542896933,0,0,3
11,1542897497,2,2,0
11,1542897529,3,1,0
11,1542897579,5,2,0
11,1542897638,5,0,0
11,1542897665,5,0,0
11,1542897703,7,2,0
11,1542897752,10,3,0
11,1542897763,11,1,0
11,1542897807,11,0,0
11,1542897851,11,0,0
11,1542897856,11,0,0
11,1542897921,11,0,0
11,1542897939,11,1,1
11,1542897985,12,1,0
11,1542898037,16,4,0
11,1542898083,17,2,1
11,1542898164,17,0,0
11,1542898190,17,0,0
11,1542898195,19,2,0
11,1542898280,19,1,1
11,1542898322,19,2,2
11,1542898517,21,6,4
11,1542898688,21,2,2
11,1542898744,26,8,3
11,1542898862,22,0,4
11,1542898912,25,4,1
11,1542899057,25,4,4
11,1542899152,24,3,4
11,1542899305,24,1,1
11,1542899337,24,0,0
11,1542899350,22,0,2
11,1542899426,21,1,2
11,1542899483,20,0,1
11,1542899546,19,0,1
11,1542899595,17,0,2
11,1542899641,17,0,0
11,1542899665,17,0,0
11,1542899689,16,0,1
11,1542899754,14,0,2
11,1542899804,12,1,3
11,1542899845,12,0,0
11,1542899926,11,0,1
11,1542900097,3,0,8
11,1542900154,0,0,3
11,1542900316,0,0,0
11,1542900478,0,0,0
11,1542900641,0,0,0
11,1542900803,0,0,0
11,1542900966,2,2,0
11,1542901004,13,11,0
11,1542901210,13,0,0
11,1542901366,15,2,0
11,1542901418,14,0,1
11,1542901441,14,0,0
11,1542901481,14,0,0
11,1542901495,14,0,0
11,1542901517,14,0,0
11,1542901541,14,0,0
11,1542901553,14,1,1
11,1542901651,14,0,0
11,1542901704,18,4,0
11,1542901757,22,4,0
11,1542901803,21,0,1
11,1542901886,23,2,0
11,1542902034,20,2,5
11,1542902116,22,7,5
11,1542902286,21,5,6
11,1542902359,19,0,2
11,1542902421,19,1,1
11,1542902535,19,0,0
11,1542902618,16,5,8
11,1542902784,20,4,0
11,1542902833,17,1,4
11,1542902882,18,1,0
11,1542903015,19,1,0
11,1542903057,19,0,0
11,1542903090,19,0,0
11,1542903146,14,1,6
11,1542903205,12,0,2
11,1542903252,10,1,3
11,1542903296,10,0,0
11,1542903346,10,0,0
11,1542903379,9,0,1
11,1542903429,7,0,2
11,1542903493,7,0,0
11,1542903557,6,0,1
11,1542903627,8,2,0
11,1542903750,8,0,0
11,1542903781,8,0,0
11,1542903807,5,0,3
11,1542903853,0,0,5
11,1542904654,0,0,0
11,1542904691,0,0,0
11,1542904730,0,0,0
11,1542904766,0,0,0
11,1542904805,0,0,0
11,1542904836,2,2,0
11,1542904893,3,1,0
11,1542904957,3,0,0
11,1542904977,4,1,0
11,1542905018,5,1,0
11,1542905068,5,0,0
11,1542905105,6,1,0
11,1542905153,8,2,0
11,1542905201,11,3,0
11,1542905262,13,2,0
11,1542905314,14,2,1
11,1542905402,14,0,0
11,1542905427,16,3,1
11,1542905488,16,0,0
11,1542905578,17,2,1
11,1542905630,18,2,1
11,1542905993,20,9,7
11,1542906139,20,0,0
11,1542906231,24,4,0
11,1542906330,20,0,4
11,1542906384,17,3,6
11,1542906495,15,2,4
11,1542906567,16,2,1
11,1542906723,17,1,0
11,1542906757,16,0,1
11,1542906766,16,0,0
11,1542907056,16,0,0
11,1542907084,12,0,4
11,1542907161,9,0,3
11,1542907218,9,0,0
11,1542907236,9,0,0
11,1542907251,8,0,1
11,1542907302,7,0,1
11,1542907363,6,0,1
11,1542907406,5,0,1
11,1542907445,4,0,1
11,1542907538,4,0,0
11,1542907656,4,0,0
11,1542907701,2,0,2
11,1542907823,2,0,0
11,1542907946,2,0,0
11,1542908068,2,0,0
11,1542908191,0,0,2
11,1542908314,2,2,0
11,1542908360,7,5,0
11,1542908628,30,23,0
11,1542908810,30,0,0
11,1542908848,31,1,0
11,1542908889,33,2,0
11,1542908959,33,0,0
11,1542908972,33,0,0
11,1542908992,33,0,0
11,1542909008,34,1,0
11,1542909050,34,0,0
11,1542909164,35,1,0
11,1542909221,38,3,0
11,1542909274,36,0,2
11,1542909382,36,0,0
11,1542909394,34,2,4
11,1542909511,33,2,3
11,1542909578,38,5,0
11,1542909767,45,8,1
11,1542909811,41,0,4
11,1542909918,39,1,3
11,1542909970,31,0,8
11,1542910142,25,7,13
11,1542910319,25,0,0
11,1542910330,22,1,4
11,1542910369,21,0,1
11,1542910599,16,0,5
11,1542910641,16,0,0
11,1542910666,16,0,0
11,1542910716,13,0,3
11,1542910770,13,0,0
11,1542910788,16,3,0
11,1542910837,15,0,1
11,1542910903,14,0,1
11,1542910946,13,0,1
11,1542910993,11,0,2
11,1542911058,5,0,6
11,1542911137,4,0,1
11,1542911186,4,0,0
11,1542911210,2,0,2
11,1542911255,1,0,1
11,1542911302,1,0,0
11,1542911315,0,0,1
11,1542911974,0,0,0
11,1542912025,2,2,0
11,1542912110,2,0,0
11,1542912154,2,0,0
11,1542912234,2,0,0
11,1542912268,2,0,0
11,1542912347,2,1,1
11,1542912407,3,1,0
11,1542912472,7,4,0
11,1542912533,8,1,0
11,1542912541,9,1,0
11,1542912612,10,1,0
11,1542912668,11,1,0
11,1542912731,13,2,0
11,1542912808,11,0,2
11,1542912883,12,3,2
11,1542912990,12,0,0
11,1542913024,12,0,0
11,1542913035,11,1,2
11,1542913166,11,0,0
11,1542913213,12,1,0
11,1542913488,15,5,2
11,1542913642,15,1,1
11,1542913728,17,2,0
11,1542913789,15,0,2
11,1542913908,21,7,1
11,1542914072,21,1,1
11,1542914181,24,3,0
11,1542914393,23,0,1
11,1542914449,24,3,2
11,1542914457,21,0,3
11,1542914514,17,0,4
11,1542914589,17,0,0
11,1542914599,14,0,3
11,1542914671,14,0,0
11,1542914697,13,0,1
11,1542914719,13,0,0
11,1542914784,14,2,1
11,1542914856,12,0,2
11,1542914924,12,0,0
11,1542914945,12,0,0
11,1542915031,11,0,1
11,1542915179,5,0,6
11,1542915227,2,0,3
11,1542915274,2,0,0
11,1542915321,2,0,0
11,1542915369,2,0,0
11,1542915416,0,0,2
11,1542915464,1,1,0
11,1542915484,4,3,0
11,1542915640,4,0,0
11,1542915803,4,0,0
11,1542915820,2,0,2
11,1542915876,2,0,0
11,1542915920,2,0,0
11,1542915936,2,0,0
11,1542915961,2,0,0
11,1542915988,2,0,0
11,1542916010,2,0,0
11,1542916193,2,1,1
11,1542916544,4,2,0
11,1542916596,5,1,0
11,1542916646,6,1,0
11,1542916694,7,1,0
11,1542916866,7,1,1
11,1542916938,12,5,0
11,1542917081,11,2,3
11,1542917169,11,0,0
11,1542917199,14,3,0
11,1542917246,11,0,3
11,1542917391,12,13,12
11,1542917541,11,0,1
11,1542917583,9,0,2
11,1542917643,9,1,1
11,1542917780,9,0,0
11,1542917831,9,0,0
11,1542917860,9,0,0
11,1542917920,5,0,4
11,1542918001,1,0,4
11,1542918057,2,1,0
11,1542918113,3,1,0
11,1542918162,4,1,0
11,1542918219,8,4,0
11,1542918270,8,1,1
11,1542918337,7,0,1
11,1542918406,7,0,0
11,1542918427,10,4,1
11,1542918672,9,0,1
11,1542918725,0,0,9
11,1542918838,1,1,0
11,1542918943,1,0,0
11,1542919180,1,0,0
11,1542919193,1,0,0
11,1542919226,0,0,1
11,1542919284,1,1,0
11,1542919347,3,2,0
11,1542919356,3,0,0
11,1542919403,3,0,0
11,1542919453,3,0,0
11,1542919493,3,0,0
11,1542919516,3,0,0
11,1542919570,3,0,0
11,1542919602,3,0,0
11,1542919662,3,0,0
11,1542919691,3,0,0
11,1542919700,3,0,0
11,1542919776,3,0,0
11,1542919792,3,0,0
11,1542920055,3,0,0
11,1542920143,3,0,0
11,1542920172,3,0,0
11,1542920263,3,0,0
11,1542920332,3,0,0
11,1542920413,2,0,1
11,1542920478,0,0,2
11,1543122780,1,1,0
11,1543122821,2,1,0
11,1543122960,2,0,0
11,1543122988,2,0,0
11,1543123049,2,0,0
11,1543123080,2,0,0
11,1543123116,2,0,0
11,1543123141,2,0,0
11,1543123159,2,0,0
11,1543123237,2,0,0
11,1543123279,2,0,0
11,1543123301,2,0,0
11,1543123352,4,2,0
11,1543123380,4,0,0
11,1543123419,4,0,0
11,1543123440,4,0,0
11,1543123459,4,0,0
11,1543123560,3,0,1
11,1543123603,3,0,0
11,1543123800,0,0,3
11,1543126740,3,3,0
11,1543126855,3,0,0
11,1543126886,3,0,0
11,1543126920,3,0,0
11,1543127010,3,0,0
11,1543127040,3,0,0
11,1543127086,3,0,0
11,1543127160,2,0,1
11,1543127193,2,0,0
11,1543127228,2,0,0
11,1543127252,2,0,0
11,1543127326,2,0,0
11,1543127363,2,0,0
11,1543127400,2,0,0
11,1543127449,1,0,1
11,1543127501,0,0,1
11,1543127520,0,0,0
11,1543127676,0,0,0
11,1543127700,0,0,0
11,1543128000,0,0,0
11,1543128041,2,2,0
11,1543128180,3,1,0
11,1543128208,3,0,0
11,1543128269,3,0,0
11,1543128300,3,0,0
11,1543128336,3,0,0
11,1543128361,3,0,0
11,1543128379,3,0,0
11,1543128457,3,0,0
11,1543128499,3,0,0
11,1543128521,3,0,0
11,1543128572,4,1,0
11,1543128600,4,0,0
11,1543128639,4,0,0
11,1543128660,4,0,0
11,1543128679,4,0,0
11,1543128780,5,1,0
11,1543128827,5,0,0
11,1543129080,5,0,0
11,1543129140,5,0,0
11,1543129226,5,0,0
11,1543129320,5,0,0
11,1543129380,5,0,0
11,1543129500,4,0,1
11,1543129560,5,1,0
11,1543129621,5,0,0
11,1543129663,3,0,2
11,1543129687,2,0,1
11,1543129731,2,0,0
11,1543129778,2,0,0
11,1543129800,2,0,0
11,1543129843,2,0,0
11,1543129879,2,0,0
11,1543129920,2,0,0
11,1543129973,2,0,0
11,1543130025,2,0,0
11,1543130070,2,0,0
11,1543130095,2,0,0
11,1543130180,2,0,0
11,1543130236,1,0,1
11,1543130280,1,0,0
11,1543130340,1,0,0
11,1543130350,1,0,0
11,1543130372,1,0,0
11,1543130387,1,0,0
11,1543130411,0,0,1
11,1543130433,0,0,0
11,1543130460,0,0,0
11,1543130700,0,0,0
11,1543130740,0,0,0
